psgcCode,correspondenceCode,officialName,displayName,geographicLevel,parentPsgcCode,regionPsgcCode,provincePsgcCode,cityMunicipalityPsgcCode,cityClassification,incomeClassification,oldName,sourceStatus,urbanRural,sourceVersion,suggestedSlug
0304930020,034930020,Dimasalang Norte,Dimasalang Norte,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,dimasalang-norte
0304930021,034930021,Dimasalang Sur,Dimasalang Sur,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,dimasalang-sur
0304930022,034930022,Dinarayat,Dinarayat,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,dinarayat
0304930024,034930024,Esguerra District,Esguerra District,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,esguerra-district
0304930025,034930025,Gulod,Gulod,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,gulod-nueva-ecija
0304930026,034930026,Homestead I,Homestead I,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,homestead-i
0304930027,034930027,Homestead II,Homestead II,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,homestead-ii
0304930028,034930028,Cabubulaonan,Cabubulaonan,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,cabubulaonan
0304930029,034930029,Caaniplahan,Caaniplahan,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,caaniplahan
0304930030,034930030,Caputican,Caputican,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,caputican
0304930031,034930031,Kinalanguyan,Kinalanguyan,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,kinalanguyan
0304930032,034930032,La Torre,La Torre,barangay,0304930000,0300000000,0304900000,0304930000,,,,,U,PSGC-2026-Q2-2026-06-30,la-torre
0304930033,034930033,Lomboy,Lomboy,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,lomboy-nueva-ecija
0304930034,034930034,Mabuhay,Mabuhay,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,mabuhay-nueva-ecija
0304930035,034930035,Maestrang Kikay,Maestrang Kikay,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,maestrang-kikay
0304930036,034930036,Mamandil,Mamandil,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,mamandil
0304930037,034930037,Marcos District,Marcos District,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,marcos-district
0304930038,034930038,Purok Matias,Purok Matias,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,purok-matias
0304930039,034930039,Matingkis,Matingkis,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,matingkis-nueva-ecija-0304930039
0304930041,034930041,Minabuyoc,Minabuyoc,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,minabuyoc
0304930042,034930042,Pag-asa,Pag-asa,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,pag-asa-nueva-ecija-0304930042
0304930043,034930043,Paludpod,Paludpod,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,paludpod
0304930044,034930044,Pantoc Bulac,Pantoc Bulac,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,pantoc-bulac
0304930045,034930045,Pinagpanaan,Pinagpanaan,barangay,0304930000,0300000000,0304900000,0304930000,,,,,U,PSGC-2026-Q2-2026-06-30,pinagpanaan
0304930046,034930046,Poblacion Sur,Poblacion Sur,barangay,0304930000,0300000000,0304900000,0304930000,,,,,U,PSGC-2026-Q2-2026-06-30,poblacion-sur-nueva-ecija-0304930046
0304930047,034930047,Pula,Pula,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,pula-nueva-ecija-0304930047
0304930048,034930048,Pulong San Miguel,Pulong San Miguel,barangay,0304930000,0300000000,0304900000,0304930000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,pulong-san-miguel
0304930049,034930049,Sampaloc,Sampaloc,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,sampaloc-nueva-ecija-0304930049
0304930050,034930050,San Miguel na Munti,San Miguel na Munti,barangay,0304930000,0300000000,0304900000,0304930000,,,,,U,PSGC-2026-Q2-2026-06-30,san-miguel-na-munti
0304930051,034930051,San Pascual,San Pascual,barangay,0304930000,0300000000,0304900000,0304930000,,,,,U,PSGC-2026-Q2-2026-06-30,san-pascual-nueva-ecija-0304930051
0304930052,034930052,San Ricardo,San Ricardo,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,san-ricardo
0304930053,034930053,Sibul,Sibul,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,sibul-nueva-ecija
0304930054,034930054,Sicsican Matanda,Sicsican Matanda,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,sicsican-matanda
0304930055,034930055,Tabacao,Tabacao,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,tabacao
0304930056,034930056,Tagaytay,Tagaytay,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,tagaytay-nueva-ecija
0304930057,034930057,Valle,Valle,barangay,0304930000,0300000000,0304900000,0304930000,,,,,R,PSGC-2026-Q2-2026-06-30,valle
0304931000,034931000,Talugtug,Talugtug,municipality,0304900000,0300000000,0304900000,0304931000,,3rd,,,,PSGC-2026-Q2-2026-06-30,talugtug
0304931002,034931002,Alula,Alula,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,alula
0304931003,034931003,Baybayabas,Baybayabas,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,baybayabas-nueva-ecija
0304931004,034931004,Buted,Buted,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,buted
0304931005,034931005,Cabiangan,Cabiangan,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,cabiangan
0304931006,034931006,Calisitan,Calisitan,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,calisitan-nueva-ecija-0304931006
0304931007,034931007,Cinense,Cinense,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,cinense
0304931008,034931008,Culiat,Culiat,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,culiat-nueva-ecija
0304931009,034931009,Maasin,Maasin,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,maasin-nueva-ecija
0304931010,034931010,Magsaysay,Magsaysay,barangay,0304931000,0300000000,0304900000,0304931000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,magsaysay-nueva-ecija-0304931010
0304931011,034931011,Mayamot I,Mayamot I,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,mayamot-i
0304931012,034931012,Mayamot II,Mayamot II,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,mayamot-ii
0304931013,034931013,Nangabulan,Nangabulan,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,nangabulan
0304931014,034931014,Osmeña,Osmeña,barangay,0304931000,0300000000,0304900000,0304931000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,osmena-nueva-ecija
0304931015,034931015,Pangit,Pangit,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,pangit
0304931016,034931016,Patola,Patola,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,patola
0304931017,034931017,Quezon,Quezon,barangay,0304931000,0300000000,0304900000,0304931000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,quezon-nueva-ecija-0304931017
0304931018,034931018,Quirino,Quirino,barangay,0304931000,0300000000,0304900000,0304931000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,quirino-nueva-ecija
0304931020,034931020,Roxas,Roxas,barangay,0304931000,0300000000,0304900000,0304931000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,roxas-nueva-ecija
0304931021,034931021,Saguing,Saguing,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,saguing-nueva-ecija
0304931022,034931022,Sampaloc,Sampaloc,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,sampaloc-nueva-ecija-0304931022
0304931023,034931023,Santa Catalina,Santa Catalina,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-catalina-nueva-ecija
0304931024,034931024,Santo Domingo,Santo Domingo,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-domingo-nueva-ecija-0304931024
0304931025,034931025,Saringaya,Saringaya,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,saringaya
0304931026,034931026,Saverona,Saverona,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,saverona
0304931027,034931027,Tandoc,Tandoc,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,tandoc-nueva-ecija
0304931028,034931028,Tibag,Tibag,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,tibag-nueva-ecija
0304931029,034931029,Villa Rosario,Villa Rosario,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,villa-rosario
0304931030,034931030,Villa Boado,Villa Boado,barangay,0304931000,0300000000,0304900000,0304931000,,,,,R,PSGC-2026-Q2-2026-06-30,villa-boado
0304932000,034932000,Zaragoza,Zaragoza,municipality,0304900000,0300000000,0304900000,0304932000,,1st,,,,PSGC-2026-Q2-2026-06-30,zaragoza-nueva-ecija
0304932001,034932001,Batitang,Batitang,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,batitang
0304932003,034932003,Carmen,Carmen,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,carmen-nueva-ecija
0304932004,034932004,Concepcion,Concepcion,barangay,0304932000,0300000000,0304900000,0304932000,,,,,U,PSGC-2026-Q2-2026-06-30,concepcion-nueva-ecija-0304932004
0304932005,034932005,Del Pilar,Del Pilar,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,del-pilar-nueva-ecija-0304932005
0304932008,034932008,General Luna,General Luna,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,general-luna-nueva-ecija-0304932008
0304932009,034932009,H. Romero,H. Romero,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,h-romero
0304932011,034932011,Macarse,Macarse,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,macarse
0304932012,034932012,Manaul,Manaul,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,manaul-nueva-ecija
0304932013,034932013,Mayamot,Mayamot,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,mayamot-nueva-ecija
0304932015,034932015,Pantoc,Pantoc,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,pantoc-nueva-ecija-0304932015
0304932017,034932017,San Vicente,San Vicente,barangay,0304932000,0300000000,0304900000,0304932000,,,,Pob.,R,PSGC-2026-Q2-2026-06-30,san-vicente-nueva-ecija-0304932017
0304932020,034932020,San Isidro,San Isidro,barangay,0304932000,0300000000,0304900000,0304932000,,,,,U,PSGC-2026-Q2-2026-06-30,san-isidro-nueva-ecija-0304932020
0304932021,034932021,San Rafael,San Rafael,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,san-rafael-nueva-ecija-0304932021
0304932022,034932022,Santa Cruz,Santa Cruz,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-cruz-nueva-ecija-0304932022
0304932024,034932024,Santa Lucia Old,Santa Lucia Old,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-lucia-old
0304932025,034932025,Santa Lucia Young,Santa Lucia Young,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-lucia-young
0304932026,034932026,Santo Rosario Old,Santo Rosario Old,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-rosario-old
0304932027,034932027,Santo Rosario Young,Santo Rosario Young,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-rosario-young
0304932030,034932030,Valeriana,Valeriana,barangay,0304932000,0300000000,0304900000,0304932000,,,,,R,PSGC-2026-Q2-2026-06-30,valeriana
